quiz_id,enrollment_id,student_id,course_id,quiz_number,attempt_number,score,passed,attempt_date
QZ015536,ENR005188,STU01486,CRS009,1,3,39,false,2024-12-08
QZ015537,ENR005188,STU01486,CRS009,2,1,46,false,2024-08-13
QZ015538,ENR005189,STU01487,CRS014,1,1,73,true,2024-10-03
QZ015539,ENR005189,STU01487,CRS014,1,2,52,false,2024-08-28
QZ015540,ENR005189,STU01487,CRS014,2,1,84,true,2024-06-24
QZ015541,ENR005190,STU01487,CRS007,1,1,88,true,2023-01-23
QZ015542,ENR005190,STU01487,CRS007,2,1,45,false,2024-04-16
QZ015543,ENR005190,STU01487,CRS007,3,1,42,false,2023-02-24
QZ015544,ENR005191,STU01487,CRS016,1,1,73,true,2022-11-07
QZ015545,ENR005191,STU01487,CRS016,1,2,47,false,2022-10-27
QZ015546,ENR005192,STU01488,CRS035,1,1,80,true,2025-01-18
QZ015547,ENR005192,STU01488,CRS035,2,1,83,true,2025-02-07
QZ015548,ENR005192,STU01488,CRS035,3,1,85,true,2024-12-30
QZ015549,ENR005192,STU01488,CRS035,4,1,93,true,2025-01-13
QZ015550,ENR005192,STU01488,CRS035,5,1,72,true,2025-01-21
QZ015551,ENR005192,STU01488,CRS035,5,2,78,true,2025-01-05
QZ015552,ENR005192,STU01488,CRS035,6,1,72,true,2024-12-25
QZ015553,ENR005192,STU01488,CRS035,7,1,92,true,2025-01-05
QZ015554,ENR005193,STU01488,CRS013,1,1,97,true,2025-03-15
QZ015555,ENR005193,STU01488,CRS013,2,1,70,true,2025-03-02
QZ015556,ENR005193,STU01488,CRS013,2,2,77,true,2025-03-11
QZ015557,ENR005193,STU01488,CRS013,3,1,65,false,2025-03-15
QZ015558,ENR005193,STU01488,CRS013,3,2,79,true,2025-03-05
QZ015559,ENR005193,STU01488,CRS013,4,1,84,true,2025-03-12
QZ015560,ENR005193,STU01488,CRS013,5,1,76,true,2025-03-10
QZ015561,ENR005195,STU01488,CRS031,1,1,86,true,2024-10-13
QZ015562,ENR005195,STU01488,CRS031,2,1,81,true,2024-10-13
QZ015563,ENR005195,STU01488,CRS031,3,1,100,true,2024-10-08
QZ015564,ENR005195,STU01488,CRS031,4,1,83,true,2025-01-14
QZ015565,ENR005195,STU01488,CRS031,5,1,83,true,2024-12-01
QZ015566,ENR005196,STU01489,CRS024,1,1,91,true,2024-08-12
QZ015567,ENR005196,STU01489,CRS024,2,1,74,true,2024-11-15
QZ015568,ENR005196,STU01489,CRS024,3,1,78,true,2024-07-05
QZ015569,ENR005196,STU01489,CRS024,4,1,72,true,2024-07-13
QZ015570,ENR005196,STU01489,CRS024,5,1,98,true,2024-07-13
QZ015571,ENR005196,STU01489,CRS024,6,1,98,true,2024-12-09
QZ015572,ENR005196,STU01489,CRS024,7,1,100,true,2024-12-06
QZ015573,ENR005198,STU01489,CRS003,1,1,78,true,2025-01-26
QZ015574,ENR005199,STU01489,CRS033,1,1,85,true,2024-01-25
QZ015575,ENR005199,STU01489,CRS033,2,1,73,true,2024-02-22
QZ015576,ENR005199,STU01489,CRS033,3,1,80,true,2024-02-18
QZ015577,ENR005199,STU01489,CRS033,4,1,78,true,2024-03-14
QZ015578,ENR005200,STU01489,CRS020,1,1,71,true,2024-06-22
QZ015579,ENR005200,STU01489,CRS020,1,2,89,true,2024-01-04
QZ015580,ENR005200,STU01489,CRS020,2,1,56,false,2023-12-31
QZ015581,ENR005200,STU01489,CRS020,2,2,64,false,2023-11-22
QZ015582,ENR005200,STU01489,CRS020,2,3,94,true,2024-07-02
QZ015583,ENR005202,STU01491,CRS004,1,1,87,true,2024-06-15
QZ015584,ENR005202,STU01491,CRS004,2,1,96,true,2024-09-10
QZ015585,ENR005202,STU01491,CRS004,3,1,84,true,2023-12-15
QZ015586,ENR005202,STU01491,CRS004,4,1,59,false,2023-12-07
QZ015587,ENR005202,STU01491,CRS004,4,2,98,true,2024-06-20
QZ015588,ENR005202,STU01491,CRS004,5,1,92,true,2023-07-15
QZ015589,ENR005202,STU01491,CRS004,6,1,84,true,2024-09-01
QZ015590,ENR005204,STU01491,CRS033,1,1,91,true,2024-12-31
QZ015591,ENR005205,STU01491,CRS046,1,1,100,true,2024-07-10
QZ015592,ENR005206,STU01492,CRS029,1,1,38,false,2024-01-04
QZ015593,ENR005208,STU01493,CRS012,1,1,70,true,2024-12-18
QZ015594,ENR005209,STU01493,CRS010,1,1,93,true,2023-07-11
QZ015595,ENR005209,STU01493,CRS010,2,1,76,true,2023-07-23
QZ015596,ENR005210,STU01495,CRS012,1,1,33,false,2024-08-22
QZ015597,ENR005213,STU01498,CRS040,1,1,45,false,2024-07-12
QZ015598,ENR005213,STU01498,CRS040,1,2,84,true,2024-08-15
QZ015599,ENR005213,STU01498,CRS040,2,1,68,false,2024-07-11
QZ015600,ENR005215,STU01499,CRS023,1,1,88,true,2024-12-27
QZ015601,ENR005215,STU01499,CRS023,2,1,34,false,2024-11-11
QZ015602,ENR005216,STU01499,CRS031,1,1,46,false,2024-12-11
QZ015603,ENR005216,STU01499,CRS031,2,1,34,false,2025-01-19
QZ015604,ENR005216,STU01499,CRS031,3,1,90,true,2025-01-08
QZ015605,ENR005216,STU01499,CRS031,4,1,52,false,2025-01-19
QZ015606,ENR005217,STU01499,CRS045,1,1,82,true,2025-02-22
QZ015607,ENR005218,STU01501,CRS035,1,1,72,true,2024-11-24
QZ015608,ENR005219,STU01501,CRS047,1,1,84,true,2023-11-23
QZ015609,ENR005219,STU01501,CRS047,2,1,73,true,2023-07-15
QZ015610,ENR005219,STU01501,CRS047,2,2,40,false,2024-01-03
QZ015611,ENR005219,STU01501,CRS047,3,1,69,false,2024-01-08
QZ015612,ENR005219,STU01501,CRS047,4,1,86,true,2023-02-17
QZ015613,ENR005220,STU01501,CRS005,1,1,95,true,2024-05-04
QZ015614,ENR005220,STU01501,CRS005,2,1,99,true,2024-08-03
QZ015615,ENR005220,STU01501,CRS005,3,1,71,true,2023-12-30
QZ015616,ENR005220,STU01501,CRS005,4,1,58,false,2024-08-08
QZ015617,ENR005220,STU01501,CRS005,4,2,82,true,2023-11-24
QZ015618,ENR005220,STU01501,CRS005,5,1,71,true,2024-05-15
QZ015619,ENR005220,STU01501,CRS005,6,1,81,true,2024-05-23
QZ015620,ENR005221,STU01501,CRS018,1,1,52,false,2024-12-17
QZ015621,ENR005222,STU01501,CRS041,1,1,66,false,2024-05-22
QZ015622,ENR005223,STU01501,CRS042,1,1,82,true,2023-05-27
QZ015623,ENR005224,STU01501,CRS017,1,1,45,false,2023-08-22
QZ015624,ENR005224,STU01501,CRS017,2,1,51,false,2023-07-02
QZ015625,ENR005225,STU01502,CRS048,1,1,30,false,2025-01-03
QZ015626,ENR005226,STU01502,CRS031,1,1,60,false,2024-09-28
QZ015627,ENR005226,STU01502,CRS031,2,1,66,false,2024-10-12
QZ015628,ENR005228,STU01503,CRS026,1,1,90,true,2023-05-03
QZ015629,ENR005228,STU01503,CRS026,2,1,85,true,2022-08-15
QZ015630,ENR005228,STU01503,CRS026,3,1,40,false,2023-04-07
QZ015631,ENR005229,STU01504,CRS036,1,1,66,false,2025-01-12
QZ015632,ENR005230,STU01504,CRS027,1,1,59,false,2024-10-27
QZ015633,ENR005231,STU01504,CRS002,1,1,53,false,2024-05-21
QZ015634,ENR005232,STU01504,CRS034,1,1,38,false,2024-10-27
QZ015635,ENR005233,STU01504,CRS020,1,1,73,true,2024-12-04
QZ015636,ENR005234,STU01504,CRS009,1,1,71,true,2024-09-21
QZ015637,ENR005234,STU01504,CRS009,1,2,51,false,2024-08-11
QZ015638,ENR005234,STU01504,CRS009,1,3,99,true,2024-09-21
QZ015639,ENR005234,STU01504,CRS009,2,1,60,false,2024-08-21
QZ015640,ENR005234,STU01504,CRS009,2,2,78,true,2024-09-16
QZ015641,ENR005234,STU01504,CRS009,3,1,96,true,2024-08-12
QZ015642,ENR005234,STU01504,CRS009,4,1,81,true,2024-08-22
QZ015643,ENR005236,STU01506,CRS041,1,1,89,true,2023-05-12
QZ015644,ENR005236,STU01506,CRS041,2,1,46,false,2023-05-10
QZ015645,ENR005236,STU01506,CRS041,2,2,60,false,2023-05-27
QZ015646,ENR005236,STU01506,CRS041,2,3,97,true,2023-05-09
QZ015647,ENR005237,STU01507,CRS011,1,1,85,true,2025-02-01
QZ015648,ENR005237,STU01507,CRS011,2,1,59,false,2025-01-17
QZ015649,ENR005237,STU01507,CRS011,2,2,61,false,2025-02-02
QZ015650,ENR005237,STU01507,CRS011,2,3,94,true,2025-02-03
QZ015651,ENR005237,STU01507,CRS011,3,1,72,true,2025-02-02
QZ015652,ENR005237,STU01507,CRS011,4,1,72,true,2025-01-28
QZ015653,ENR005238,STU01507,CRS047,1,1,92,true,2024-11-09
QZ015654,ENR005238,STU01507,CRS047,2,1,73,true,2025-01-07
QZ015655,ENR005238,STU01507,CRS047,2,2,98,true,2025-02-28
QZ015656,ENR005238,STU01507,CRS047,3,1,91,true,2024-10-15
QZ015657,ENR005238,STU01507,CRS047,4,1,88,true,2025-02-21
QZ015658,ENR005238,STU01507,CRS047,5,1,87,true,2024-12-21
QZ015659,ENR005239,STU01507,CRS003,1,1,78,true,2024-11-08
QZ015660,ENR005239,STU01507,CRS003,2,1,100,true,2024-12-14
QZ015661,ENR005239,STU01507,CRS003,3,1,84,true,2025-01-25
QZ015662,ENR005239,STU01507,CRS003,4,1,88,true,2024-12-09
QZ015663,ENR005239,STU01507,CRS003,5,1,70,true,2025-01-08
QZ015664,ENR005239,STU01507,CRS003,5,2,76,true,2024-12-09
QZ015665,ENR005240,STU01507,CRS027,1,1,92,true,2024-09-28
QZ015666,ENR005240,STU01507,CRS027,2,1,66,false,2024-09-10
QZ015667,ENR005240,STU01507,CRS027,2,2,70,true,2024-10-19
QZ015668,ENR005241,STU01509,CRS037,1,1,42,false,2023-11-19
QZ015669,ENR005241,STU01509,CRS037,1,2,37,false,2023-11-25
QZ015670,ENR005242,STU01509,CRS010,1,1,88,true,2023-07-23
QZ015671,ENR005242,STU01509,CRS010,2,1,93,true,2023-06-12
QZ015672,ENR005242,STU01509,CRS010,3,1,74,true,2023-07-02
QZ015673,ENR005243,STU01509,CRS022,1,1,87,true,2024-06-28
QZ015674,ENR005243,STU01509,CRS022,2,1,73,true,2023-06-11
QZ015675,ENR005243,STU01509,CRS022,3,1,76,true,2024-11-09
QZ015676,ENR005243,STU01509,CRS022,4,1,71,true,2024-03-02
QZ015677,ENR005243,STU01509,CRS022,5,1,43,false,2023-03-09
QZ015678,ENR005243,STU01509,CRS022,5,2,56,false,2023-07-22
QZ015679,ENR005243,STU01509,CRS022,5,3,91,true,2023-11-26
QZ015680,ENR005243,STU01509,CRS022,6,1,98,true,2024-10-01
QZ015681,ENR005244,STU01509,CRS018,1,1,98,true,2023-09-05
QZ015682,ENR005244,STU01509,CRS018,2,1,96,true,2023-04-08
QZ015683,ENR005244,STU01509,CRS018,3,1,65,false,2023-10-30
QZ015684,ENR005244,STU01509,CRS018,3,2,99,true,2023-09-17
QZ015685,ENR005244,STU01509,CRS018,4,1,72,true,2023-06-09
QZ015686,ENR005244,STU01509,CRS018,5,1,92,true,2023-05-20
QZ015687,ENR005244,STU01509,CRS018,6,1,88,true,2023-04-12
QZ015688,ENR005245,STU01509,CRS028,1,1,55,false,2023-05-07
QZ015689,ENR005245,STU01509,CRS028,1,2,34,false,2023-04-03
QZ015690,ENR005245,STU01509,CRS028,2,1,64,false,2023-04-11
QZ015691,ENR005247,STU01509,CRS042,1,1,76,true,2024-10-13
QZ015692,ENR005247,STU01509,CRS042,2,1,84,true,2024-10-06
QZ015693,ENR005247,STU01509,CRS042,3,1,55,false,2024-10-10
QZ015694,ENR005247,STU01509,CRS042,3,2,65,false,2024-10-20
QZ015695,ENR005247,STU01509,CRS042,3,3,81,true,2024-10-13
QZ015696,ENR005248,STU01509,CRS006,1,1,88,true,2024-12-04
QZ015697,ENR005248,STU01509,CRS006,2,1,30,false,2024-12-06
QZ015698,ENR005248,STU01509,CRS006,3,1,94,true,2024-12-28
QZ015699,ENR005248,STU01509,CRS006,4,1,89,true,2024-12-04
QZ015700,ENR005249,STU01509,CRS013,1,1,48,false,2025-03-02
QZ015701,ENR005249,STU01509,CRS013,1,2,94,true,2025-03-05
QZ015702,ENR005249,STU01509,CRS013,2,1,82,true,2025-03-14
QZ015703,ENR005249,STU01509,CRS013,3,1,99,true,2025-03-09
QZ015704,ENR005249,STU01509,CRS013,4,1,58,false,2025-03-05
QZ015705,ENR005249,STU01509,CRS013,4,2,78,true,2025-03-03
QZ015706,ENR005249,STU01509,CRS013,5,1,80,true,2025-03-05
QZ015707,ENR005250,STU01509,CRS007,1,1,44,false,2024-01-23
QZ015708,ENR005250,STU01509,CRS007,1,2,84,true,2024-02-04
QZ015709,ENR005250,STU01509,CRS007,2,1,72,true,2024-01-20
QZ015710,ENR005250,STU01509,CRS007,3,1,86,true,2024-02-29
QZ015711,ENR005250,STU01509,CRS007,4,1,90,true,2024-02-17
QZ015712,ENR005251,STU01509,CRS017,1,1,55,false,2024-07-28
QZ015713,ENR005251,STU01509,CRS017,1,2,71,true,2024-05-29
QZ015714,ENR005251,STU01509,CRS017,1,3,85,true,2024-06-23
QZ015715,ENR005251,STU01509,CRS017,2,1,94,true,2024-09-26
QZ015716,ENR005251,STU01509,CRS017,3,1,84,true,2024-02-02
QZ015717,ENR005252,STU01510,CRS036,1,1,95,true,2024-08-12
QZ015718,ENR005252,STU01510,CRS036,2,1,93,true,2024-09-09
QZ015719,ENR005252,STU01510,CRS036,3,1,72,true,2024-07-30
QZ015720,ENR005252,STU01510,CRS036,4,1,85,true,2024-08-14
QZ015721,ENR005252,STU01510,CRS036,5,1,90,true,2024-09-06
QZ015722,ENR005252,STU01510,CRS036,6,1,71,true,2024-09-10
QZ015723,ENR005252,STU01510,CRS036,7,1,100,true,2024-08-06
QZ015724,ENR005253,STU01511,CRS015,1,1,77,true,2025-01-21
QZ015725,ENR005254,STU01511,CRS046,1,1,94,true,2024-06-04
QZ015726,ENR005255,STU01511,CRS038,1,1,100,true,2025-03-01
QZ015727,ENR005255,STU01511,CRS038,2,1,79,true,2025-03-08
QZ015728,ENR005255,STU01511,CRS038,3,1,80,true,2025-02-09
QZ015729,ENR005255,STU01511,CRS038,4,1,90,true,2025-01-18
QZ015730,ENR005255,STU01511,CRS038,5,1,81,true,2025-01-04
QZ015731,ENR005255,STU01511,CRS038,6,1,95,true,2025-02-18
QZ015732,ENR005257,STU01511,CRS011,1,1,65,false,2024-12-29
QZ015733,ENR005257,STU01511,CRS011,2,1,57,false,2025-01-01
QZ015734,ENR005257,STU01511,CRS011,2,2,53,false,2024-12-31
QZ015735,ENR005258,STU01511,CRS042,1,1,70,true,2024-08-11
QZ015736,ENR005259,STU01511,CRS018,1,1,54,false,2024-10-28
QZ015737,ENR005259,STU01511,CRS018,1,2,58,false,2024-10-25
QZ015738,ENR005259,STU01511,CRS018,2,1,51,false,2024-10-29
QZ015739,ENR005259,STU01511,CRS018,2,2,62,false,2024-11-05
QZ015740,ENR005259,STU01511,CRS018,3,1,81,true,2024-12-30
QZ015741,ENR005259,STU01511,CRS018,4,1,43,false,2024-11-24
QZ015742,ENR005261,STU01511,CRS022,1,1,62,false,2024-05-12
QZ015743,ENR005261,STU01511,CRS022,1,2,30,false,2024-06-10
QZ015744,ENR005262,STU01511,CRS007,1,1,95,true,2025-02-02
QZ015745,ENR005262,STU01511,CRS007,2,1,84,true,2025-02-01
QZ015746,ENR005262,STU01511,CRS007,3,1,51,false,2025-02-03
QZ015747,ENR005262,STU01511,CRS007,3,2,76,true,2025-02-25
QZ015748,ENR005262,STU01511,CRS007,4,1,72,true,2025-02-13
QZ015749,ENR005262,STU01511,CRS007,4,2,84,true,2025-02-07
QZ015750,ENR005264,STU01512,CRS046,1,1,35,false,2024-11-29
QZ015751,ENR005266,STU01513,CRS003,1,1,81,true,2024-12-08
QZ015752,ENR005267,STU01514,CRS017,1,1,74,true,2025-01-29
QZ015753,ENR005267,STU01514,CRS017,2,1,92,true,2025-01-12
QZ015754,ENR005267,STU01514,CRS017,3,1,80,true,2025-01-20
QZ015755,ENR005267,STU01514,CRS017,4,1,59,false,2025-01-13
QZ015756,ENR005267,STU01514,CRS017,4,2,50,false,2025-02-01
QZ015757,ENR005267,STU01514,CRS017,4,3,70,true,2025-01-17
QZ015758,ENR005267,STU01514,CRS017,5,1,86,true,2025-01-18
QZ015759,ENR005267,STU01514,CRS017,6,1,74,true,2025-01-20
QZ015760,ENR005267,STU01514,CRS017,7,1,71,true,2025-01-24
QZ015761,ENR005268,STU01514,CRS034,1,1,44,false,2024-12-15
QZ015762,ENR005269,STU01514,CRS022,1,1,47,false,2024-12-03
QZ015763,ENR005269,STU01514,CRS022,2,1,37,false,2024-12-21
QZ015764,ENR005271,STU01514,CRS038,1,1,82,true,2025-01-04
QZ015765,ENR005271,STU01514,CRS038,2,1,58,false,2025-01-07
QZ015766,ENR005271,STU01514,CRS038,3,1,67,false,2025-01-08
QZ015767,ENR005273,STU01515,CRS003,1,1,70,true,2025-01-28
QZ015768,ENR005273,STU01515,CRS003,1,2,74,true,2025-02-07
QZ015769,ENR005275,STU01515,CRS004,1,1,64,false,2025-02-11
QZ015770,ENR005276,STU01515,CRS017,1,1,89,true,2024-10-22
QZ015771,ENR005276,STU01515,CRS017,2,1,75,true,2025-02-28
QZ015772,ENR005276,STU01515,CRS017,3,1,53,false,2025-01-05
QZ015773,ENR005276,STU01515,CRS017,4,1,86,true,2024-12-17
QZ015774,ENR005279,STU01516,CRS023,1,1,47,false,2024-04-03
QZ015775,ENR005279,STU01516,CRS023,1,2,69,false,2024-08-04
QZ015776,ENR005279,STU01516,CRS023,2,1,71,true,2024-08-15
QZ015777,ENR005280,STU01517,CRS012,1,1,30,false,2024-06-03
QZ015778,ENR005281,STU01517,CRS006,1,1,54,false,2023-12-17
QZ015779,ENR005282,STU01517,CRS038,1,1,93,true,2024-02-15
QZ015780,ENR005282,STU01517,CRS038,2,1,56,false,2024-08-26
QZ015781,ENR005282,STU01517,CRS038,2,2,77,true,2024-05-29
QZ015782,ENR005282,STU01517,CRS038,3,1,73,true,2024-07-20
QZ015783,ENR005282,STU01517,CRS038,4,1,68,false,2024-09-19
QZ015784,ENR005282,STU01517,CRS038,4,2,63,false,2024-02-22
QZ015785,ENR005282,STU01517,CRS038,4,3,71,true,2024-03-19
QZ015786,ENR005282,STU01517,CRS038,5,1,78,true,2024-01-27
QZ015787,ENR005282,STU01517,CRS038,6,1,94,true,2024-03-28
QZ015788,ENR005283,STU01517,CRS030,1,1,50,false,2024-10-15
QZ015789,ENR005285,STU01517,CRS009,1,1,59,false,2024-12-16
QZ015790,ENR005285,STU01517,CRS009,1,2,63,false,2025-01-15
QZ015791,ENR005285,STU01517,CRS009,1,3,61,false,2025-01-15
QZ015792,ENR005285,STU01517,CRS009,2,1,37,false,2024-12-01
QZ015793,ENR005285,STU01517,CRS009,3,1,32,false,2025-01-07
QZ015794,ENR005287,STU01518,CRS046,1,1,63,false,2025-01-20
QZ015795,ENR005287,STU01518,CRS046,1,2,76,true,2025-02-03
QZ015796,ENR005288,STU01518,CRS006,1,1,43,false,2025-02-23
QZ015797,ENR005288,STU01518,CRS006,2,1,38,false,2025-02-23
QZ015798,ENR005289,STU01518,CRS027,1,1,52,false,2025-02-01
QZ015799,ENR005289,STU01518,CRS027,1,2,59,false,2025-01-24
QZ015800,ENR005291,STU01518,CRS033,1,1,70,true,2025-01-10
QZ015801,ENR005292,STU01518,CRS023,1,1,41,false,2025-01-21
QZ015802,ENR005292,STU01518,CRS023,1,2,46,false,2024-11-30
QZ015803,ENR005292,STU01518,CRS023,2,1,35,false,2025-01-29
QZ015804,ENR005292,STU01518,CRS023,3,1,65,false,2025-02-11
QZ015805,ENR005292,STU01518,CRS023,3,2,61,false,2025-01-08
QZ015806,ENR005292,STU01518,CRS023,3,3,82,true,2025-01-22
QZ015807,ENR005293,STU01518,CRS016,1,1,47,false,2024-12-11
QZ015808,ENR005295,STU01518,CRS038,1,1,78,true,2024-12-02
QZ015809,ENR005295,STU01518,CRS038,2,1,56,false,2024-12-02
QZ015810,ENR005295,STU01518,CRS038,3,1,54,false,2024-11-30
QZ015811,ENR005295,STU01518,CRS038,3,2,36,false,2024-12-01
QZ015812,ENR005297,STU01519,CRS004,1,1,59,false,2024-09-10
QZ015813,ENR005298,STU01520,CRS046,1,1,94,true,2024-04-26
QZ015814,ENR005299,STU01520,CRS009,1,1,55,false,2024-07-19
QZ015815,ENR005299,STU01520,CRS009,1,2,95,true,2024-12-01
QZ015816,ENR005299,STU01520,CRS009,2,1,90,true,2024-12-21
QZ015817,ENR005299,STU01520,CRS009,3,1,78,true,2024-10-02
QZ015818,ENR005299,STU01520,CRS009,4,1,74,true,2024-12-24
QZ015819,ENR005299,STU01520,CRS009,4,2,46,false,2025-01-25
QZ015820,ENR005299,STU01520,CRS009,4,3,100,true,2024-07-15
QZ015821,ENR005300,STU01521,CRS004,1,1,57,false,2024-07-04
QZ015822,ENR005301,STU01521,CRS035,1,1,77,true,2024-10-25
QZ015823,ENR005301,STU01521,CRS035,2,1,94,true,2024-08-11
QZ015824,ENR005302,STU01521,CRS015,1,1,61,false,2023-07-03
QZ015825,ENR005302,STU01521,CRS015,1,2,84,true,2023-07-11
QZ015826,ENR005302,STU01521,CRS015,2,1,39,false,2023-06-18
QZ015827,ENR005303,STU01521,CRS031,1,1,60,false,2024-10-10
QZ015828,ENR005304,STU01521,CRS038,1,1,51,false,2023-12-15
QZ015829,ENR005305,STU01521,CRS009,1,1,35,false,2024-07-27
QZ015830,ENR005306,STU01522,CRS003,1,1,80,true,2024-12-16
QZ015831,ENR005306,STU01522,CRS003,2,1,53,false,2024-12-26
QZ015832,ENR005306,STU01522,CRS003,2,2,53,false,2024-12-10
QZ015833,ENR005306,STU01522,CRS003,2,3,73,true,2024-12-22
QZ015834,ENR005306,STU01522,CRS003,3,1,75,true,2024-12-27
QZ015835,ENR005306,STU01522,CRS003,4,1,87,true,2025-01-01
QZ015836,ENR005306,STU01522,CRS003,5,1,95,true,2025-01-13
QZ015837,ENR005307,STU01522,CRS010,1,1,66,false,2023-06-25
QZ015838,ENR005307,STU01522,CRS010,2,1,57,false,2022-12-13
QZ015839,ENR005307,STU01522,CRS010,2,2,59,false,2023-01-15
QZ015840,ENR005308,STU01522,CRS028,1,1,36,false,2024-06-20
QZ015841,ENR005309,STU01522,CRS031,1,1,44,false,2024-09-19
QZ015842,ENR005309,STU01522,CRS031,1,2,58,false,2024-10-08
QZ015843,ENR005311,STU01524,CRS022,1,1,88,true,2024-04-15
QZ015844,ENR005311,STU01524,CRS022,2,1,70,true,2025-02-04
QZ015845,ENR005311,STU01524,CRS022,3,1,95,true,2024-09-27
QZ015846,ENR005311,STU01524,CRS022,4,1,99,true,2024-03-07
QZ015847,ENR005311,STU01524,CRS022,5,1,93,true,2024-06-03
QZ015848,ENR005311,STU01524,CRS022,6,1,47,false,2024-02-18
QZ015849,ENR005311,STU01524,CRS022,6,2,76,true,2025-03-08
QZ015850,ENR005312,STU01525,CRS011,1,1,93,true,2024-07-27
QZ015851,ENR005312,STU01525,CRS011,2,1,73,true,2024-07-23
QZ015852,ENR005312,STU01525,CRS011,3,1,74,true,2024-09-06
QZ015853,ENR005312,STU01525,CRS011,4,1,71,true,2024-08-25
QZ015854,ENR005313,STU01525,CRS050,1,1,81,true,2023-09-08
QZ015855,ENR005313,STU01525,CRS050,2,1,70,true,2024-12-25
QZ015856,ENR005313,STU01525,CRS050,3,1,75,true,2023-11-13
QZ015857,ENR005314,STU01526,CRS020,1,1,58,false,2025-02-14
QZ015858,ENR005315,STU01526,CRS042,1,1,91,true,2024-12-13
QZ015859,ENR005315,STU01526,CRS042,2,1,79,true,2024-10-23
QZ015860,ENR005315,STU01526,CRS042,3,1,95,true,2024-10-29
QZ015861,ENR005316,STU01526,CRS004,1,1,67,false,2024-07-22
QZ015862,ENR005317,STU01526,CRS022,1,1,93,true,2024-11-09
QZ015863,ENR005317,STU01526,CRS022,2,1,84,true,2024-11-20
QZ015864,ENR005317,STU01526,CRS022,3,1,90,true,2024-10-21
QZ015865,ENR005317,STU01526,CRS022,4,1,87,true,2024-11-24
QZ015866,ENR005317,STU01526,CRS022,5,1,53,false,2024-11-02
QZ015867,ENR005317,STU01526,CRS022,5,2,83,true,2024-11-29
QZ015868,ENR005317,STU01526,CRS022,6,1,77,true,2024-12-06
QZ015869,ENR005318,STU01526,CRS009,1,1,73,true,2025-03-04
QZ015870,ENR005318,STU01526,CRS009,2,1,70,true,2025-03-02
QZ015871,ENR005318,STU01526,CRS009,3,1,73,true,2025-02-20
QZ015872,ENR005318,STU01526,CRS009,3,2,79,true,2025-02-23
QZ015873,ENR005318,STU01526,CRS009,4,1,89,true,2025-02-24
QZ015874,ENR005319,STU01526,CRS050,1,1,89,true,2024-08-08
QZ015875,ENR005319,STU01526,CRS050,2,1,71,true,2024-07-06
QZ015876,ENR005319,STU01526,CRS050,2,2,84,true,2025-02-12
QZ015877,ENR005319,STU01526,CRS050,3,1,71,true,2024-09-27
QZ015878,ENR005320,STU01527,CRS012,1,1,70,true,2023-12-14
QZ015879,ENR005321,STU01527,CRS029,1,1,60,false,2023-10-07
QZ015880,ENR005322,STU01527,CRS010,1,1,73,true,2024-07-31
QZ015881,ENR005322,STU01527,CRS010,1,2,99,true,2024-04-20
QZ015882,ENR005322,STU01527,CRS010,2,1,76,true,2024-04-06
QZ015883,ENR005322,STU01527,CRS010,3,1,93,true,2024-11-05
QZ015884,ENR005323,STU01527,CRS004,1,1,97,true,2024-06-06
QZ015885,ENR005323,STU01527,CRS004,2,1,64,false,2024-02-01
QZ015886,ENR005323,STU01527,CRS004,2,2,50,false,2024-08-31
QZ015887,ENR005323,STU01527,CRS004,2,3,76,true,2024-01-11
QZ015888,ENR005323,STU01527,CRS004,3,1,43,false,2023-10-09
QZ015889,ENR005323,STU01527,CRS004,3,2,40,false,2025-02-21
QZ015890,ENR005323,STU01527,CRS004,3,3,99,true,2024-12-05
QZ015891,ENR005323,STU01527,CRS004,4,1,99,true,2025-03-03
QZ015892,ENR005323,STU01527,CRS004,5,1,89,true,2025-02-08
QZ015893,ENR005323,STU01527,CRS004,6,1,91,true,2023-12-30
QZ015894,ENR005324,STU01527,CRS047,1,1,63,false,2025-01-21
QZ015895,ENR005324,STU01527,CRS047,1,2,92,true,2025-02-24
QZ015896,ENR005324,STU01527,CRS047,2,1,73,true,2025-02-27
QZ015897,ENR005324,STU01527,CRS047,3,1,67,false,2025-01-24
QZ015898,ENR005325,STU01527,CRS019,1,1,57,false,2024-07-20
QZ015899,ENR005326,STU01527,CRS033,1,1,68,false,2024-12-08
QZ015900,ENR005326,STU01527,CRS033,1,2,61,false,2024-12-08
QZ015901,ENR005327,STU01527,CRS030,1,1,43,false,2024-08-06
QZ015902,ENR005328,STU01527,CRS038,1,1,51,false,2023-11-27
QZ015903,ENR005328,STU01527,CRS038,1,2,38,false,2023-10-21
QZ015904,ENR005328,STU01527,CRS038,2,1,63,false,2024-03-20
QZ015905,ENR005328,STU01527,CRS038,2,2,81,true,2024-06-16
QZ015906,ENR005328,STU01527,CRS038,3,1,55,false,2024-04-27
QZ015907,ENR005328,STU01527,CRS038,4,1,43,false,2023-11-12
QZ015908,ENR005329,STU01529,CRS010,1,1,62,false,2023-01-30
QZ015909,ENR005329,STU01529,CRS010,1,2,84,true,2023-12-07
QZ015910,ENR005329,STU01529,CRS010,2,1,43,false,2023-11-25
QZ015911,ENR005330,STU01529,CRS036,1,1,63,false,2024-11-29
QZ015912,ENR005330,STU01529,CRS036,1,2,81,true,2024-12-29
